timestamp,risk score
12/10/2013 09:50,106.413858391
12/10/2013 10:00,107.266418736
12/10/2013 10:20,153.886948621
12/10/2013 10:30,153.886948621
12/10/2013 10:40,153.886948621
12/10/2013 10:50,153.886948621
12/10/2013 11:00,153.886948621
12/10/2013 11:10,153.886948621
12/10/2013 11:20,153.886948621
12/10/2013 11:30,153.886948621
12/10/2013 11:40,153.886948621
12/10/2013 11:50,173.492906207
12/10/2013 12:10,194.462484828
12/10/2013 12:20,231.059940805
12/10/2013 12:30,231.059940805
12/10/2013 12:40,231.059940805
12/10/2013 12:50,232.281599425
12/10/2013 13:00,232.281599425
12/10/2013 13:10,227.022124943
12/10/2013 13:20,227.022124943
12/10/2013 13:30,228.665041264
12/10/2013 13:40,231.100207241
12/10/2013 13:50,231.100207241
12/10/2013 14:00,231.100207241
12/10/2013 14:10,187.561329425
12/10/2013 14:20,161.929841494
12/10/2013 14:30,161.929841494
12/10/2013 14:40,161.929841494
12/10/2013 14:50,161.929841494
12/10/2013 15:00,161.929841494
12/10/2013 15:10,150.963873448
12/10/2013 15:20,150.963873448
12/10/2013 15:30,150.963873448
12/10/2013 15:40,150.963873448
12/10/2013 15:50,150.963873448
12/10/2013 16:00,150.963873448
12/10/2013 16:10,144.319504828
12/10/2013 16:20,144.319504828
12/10/2013 16:30,144.319504828
12/10/2013 16:40,144.319504828
12/10/2013 16:50,144.319504828
12/10/2013 17:00,142.573005402
12/10/2013 17:10,140.652436667
12/10/2013 17:20,149.196265977
12/10/2013 17:30,149.196265977
12/10/2013 17:50,158.779084138
12/10/2013 18:00,158.779084138
12/10/2013 18:10,161.819042989
12/10/2013 18:20,161.819042989
12/10/2013 18:30,161.819042989
12/10/2013 18:40,162.083755057
12/10/2013 18:50,163.205632989
12/10/2013 19:00,163.205632989
12/10/2013 19:10,162.637259425
12/10/2013 19:20,162.637259425
12/10/2013 19:30,162.637259425
12/10/2013 19:40,162.637259425
12/10/2013 19:50,167.57939092
12/10/2013 20:00,167.57939092
12/10/2013 20:10,167.57939092
12/10/2013 20:20,167.57939092
12/10/2013 20:30,167.57939092
12/10/2013 20:40,167.57939092
12/10/2013 20:50,167.390453218
12/10/2013 21:00,167.390453218
12/10/2013 21:10,167.390453218
12/10/2013 21:20,232.13241977
12/10/2013 21:30,232.13241977
12/10/2013 21:40,232.13241977
12/10/2013 21:50,232.306991839
12/10/2013 22:00,232.306991839
12/10/2013 22:10,232.306991839
12/10/2013 22:20,232.306991839
12/10/2013 22:30,232.306991839
12/10/2013 22:40,232.306991839
12/10/2013 22:50,232.306991839
12/10/2013 23:00,232.306991839
12/10/2013 23:04,231.085333218
12/10/2013 23:10,231.085333218
12/10/2013 23:20,231.085333218
12/10/2013 23:30,231.085333218
12/10/2013 23:40,231.085333218
12/10/2013 23:50,231.085333218
12/11/2013 00:00,231.403742184
12/11/2013 00:10,231.403742184
12/11/2013 00:20,239.729844713
12/11/2013 00:30,239.729844713
12/11/2013 00:40,240.594043103
12/11/2013 00:50,240.594043103
12/11/2013 01:00,240.594043103
12/11/2013 01:10,240.594043103
12/11/2013 01:20,240.594043103
12/11/2013 01:30,240.594043103
12/11/2013 01:40,240.594043103
12/11/2013 01:50,240.594043103
12/11/2013 02:00,240.594043103
12/11/2013 02:10,235.651911609
12/11/2013 02:20,240.594043103
12/11/2013 02:30,240.594043103
12/11/2013 02:40,175.852076552
12/11/2013 02:50,175.852076552
12/11/2013 03:00,177.535410345
12/11/2013 03:10,177.535410345
12/11/2013 03:20,177.535410345
12/11/2013 03:30,177.535410345
12/11/2013 03:40,177.535410345
12/11/2013 03:50,177.535410345
12/11/2013 04:00,177.535410345
12/11/2013 04:10,177.535410345
12/11/2013 04:20,178.757068966
12/11/2013 04:30,178.757068966
12/11/2013 04:40,178.757068966
12/11/2013 04:50,173.579308851
12/11/2013 05:00,173.579308851
12/11/2013 05:10,173.579308851
12/11/2013 05:20,173.579308851
12/11/2013 05:30,173.579308851
12/11/2013 05:40,173.579308851
12/11/2013 05:50,173.579308851
12/11/2013 06:00,173.051612069
12/11/2013 06:10,173.051612069
12/11/2013 06:20,173.051612069
12/11/2013 06:30,173.051612069
12/11/2013 06:40,173.051612069
12/11/2013 06:50,173.051612069
12/11/2013 07:00,173.756906667
12/11/2013 07:10,173.756906667
12/11/2013 07:20,173.756906667
12/11/2013 07:30,174.510378506
12/11/2013 07:40,174.510378506
12/11/2013 07:50,174.510378506
12/11/2013 08:00,174.510378506
12/11/2013 08:10,174.335806437
12/11/2013 08:20,174.335806437
12/11/2013 08:30,174.335806437
12/11/2013 08:40,174.335806437
12/11/2013 08:50,174.335806437
12/11/2013 09:00,174.335806437
12/11/2013 09:11,168.011791149
12/11/2013 09:20,168.011791149
12/11/2013 09:30,168.011791149
12/11/2013 09:40,168.011791149
12/11/2013 09:50,168.011791149
12/11/2013 10:00,168.011791149
12/11/2013 10:10,153.772358506
12/11/2013 10:20,153.772358506
12/11/2013 10:30,153.772358506
12/11/2013 10:40,153.772358506
12/11/2013 10:50,160.307677701
12/11/2013 11:00,160.307677701
12/11/2013 11:10,150.72485954
12/11/2013 11:20,150.72485954
12/11/2013 11:30,150.72485954
12/11/2013 11:40,150.406450575
12/11/2013 11:50,150.406450575
12/11/2013 12:00,150.406450575
12/11/2013 12:10,136.986477126
12/11/2013 12:20,136.986477126
12/11/2013 12:30,136.986477126
12/11/2013 12:40,136.986477126
12/11/2013 12:50,136.986477126
12/11/2013 13:00,136.986477126
12/11/2013 13:10,138.493439655
12/11/2013 13:20,138.493439655
12/11/2013 13:30,138.493439655
12/11/2013 13:40,138.493439655
12/11/2013 13:50,138.493439655
12/11/2013 14:00,138.493439655
12/11/2013 14:10,138.493439655
12/11/2013 14:20,138.493439655
12/11/2013 14:30,137.992477241
12/11/2013 14:38,137.992477241
12/11/2013 14:40,137.992477241
12/11/2013 14:41,137.992477241
12/11/2013 14:50,137.992477241
12/11/2013 15:00,137.992477241
12/11/2013 15:10,137.992477241
12/11/2013 15:20,137.992477241
12/11/2013 15:30,138.603839425
12/11/2013 15:40,138.603839425
12/11/2013 15:50,138.603839425
12/11/2013 16:00,138.603839425
12/11/2013 16:10,138.603839425
12/11/2013 16:20,139.167151954
12/11/2013 16:30,139.167151954
12/11/2013 16:40,132.631832759
12/11/2013 16:50,132.631832759
12/11/2013 17:00,132.631832759
12/11/2013 17:10,132.834412644
12/11/2013 17:20,132.834412644
12/11/2013 17:30,132.834412644
12/11/2013 17:40,125.097241379
12/11/2013 17:50,125.097241379
12/11/2013 18:00,125.51042069
12/11/2013 18:10,125.51042069
12/11/2013 18:20,125.51042069
12/11/2013 18:30,125.51042069
12/11/2013 18:40,125.51042069
12/11/2013 18:50,125.51042069
12/11/2013 19:00,125.51042069
12/11/2013 19:10,125.51042069
12/11/2013 19:20,125.51042069
12/11/2013 19:30,125.702413563
12/11/2013 19:40,125.702413563
12/11/2013 19:50,125.702413563
12/11/2013 20:00,126.193186552
12/11/2013 20:10,126.193186552
12/11/2013 20:20,126.193186552
12/11/2013 20:30,126.193186552
12/11/2013 20:40,126.193186552
12/11/2013 20:50,126.193186552
12/11/2013 21:00,126.193186552
12/11/2013 21:10,125.51042069
12/11/2013 21:20,125.51042069
12/11/2013 21:30,125.51042069
12/11/2013 21:40,125.51042069
12/11/2013 21:50,125.51042069
12/11/2013 22:00,125.51042069
12/11/2013 22:10,125.51042069
12/11/2013 22:20,125.51042069
12/11/2013 22:30,124.286177931
12/11/2013 22:40,124.286177931
12/11/2013 22:50,124.286177931
12/11/2013 23:00,124.286177931
12/11/2013 23:10,124.286177931
12/11/2013 23:20,124.286177931
12/11/2013 23:30,124.286177931
12/11/2013 23:40,126.074649655
12/11/2013 23:50,126.074649655
12/12/2013 00:00,126.074649655
12/12/2013 00:10,126.074649655
12/12/2013 00:20,126.074649655
12/12/2013 00:30,128.318405517
12/12/2013 00:40,128.318405517
12/12/2013 00:50,128.318405517
12/12/2013 01:00,128.318405517
12/12/2013 01:10,128.508487586
12/12/2013 01:20,128.508487586
12/12/2013 01:30,128.508487586
12/12/2013 01:40,128.508487586
12/12/2013 01:50,128.508487586
12/12/2013 02:00,128.508487586
12/12/2013 02:10,128.508487586
12/12/2013 02:20,128.508487586
12/12/2013 02:30,128.508487586
12/12/2013 02:40,128.508487586
12/12/2013 02:50,128.508487586
12/12/2013 03:00,128.508487586
12/12/2013 03:10,128.508487586
12/12/2013 03:20,128.508487586
12/12/2013 03:30,128.508487586
12/12/2013 03:40,127.707043333
12/12/2013 04:00,127.707043333
12/12/2013 04:10,127.707043333
12/12/2013 04:20,127.707043333
12/12/2013 04:30,127.707043333
12/12/2013 04:40,127.707043333
12/12/2013 04:50,127.707043333
12/12/2013 05:00,127.707043333
12/12/2013 05:10,127.247952299
12/12/2013 05:20,127.247952299
12/12/2013 05:30,127.247952299
12/12/2013 05:40,127.247952299
12/12/2013 05:50,127.247952299
12/12/2013 06:00,127.247952299
12/12/2013 06:10,115.15251069
12/12/2013 06:20,121.10121023
12/12/2013 06:30,123.392730115
12/12/2013 06:40,123.392730115
12/12/2013 06:50,123.392730115
12/12/2013 07:00,123.392730115
12/12/2013 07:10,122.227163908
12/12/2013 07:20,122.666382759
12/12/2013 07:30,122.666382759
12/12/2013 07:40,120.374862874
12/12/2013 07:50,121.322521724
12/12/2013 08:00,121.322521724
12/12/2013 08:10,121.322521724
12/12/2013 08:20,121.322521724
12/12/2013 08:30,121.322521724
12/12/2013 08:40,123.614041609
12/12/2013 08:50,123.614041609
12/12/2013 09:00,123.614041609
12/12/2013 09:10,123.174822759
12/12/2013 09:20,123.174822759
12/12/2013 09:30,123.174822759
12/12/2013 09:40,123.174822759
12/12/2013 09:50,119.733064138
12/12/2013 10:00,119.733064138
12/12/2013 10:10,119.733064138
12/12/2013 10:20,119.733064138
12/12/2013 10:30,119.733064138
12/12/2013 10:40,119.733064138
12/12/2013 10:50,119.733064138
12/12/2013 11:00,119.733064138
12/12/2013 11:10,119.169751609
12/12/2013 11:20,119.858547701
12/12/2013 11:30,119.858547701
12/12/2013 11:40,119.858547701
12/12/2013 11:50,119.858547701
12/12/2013 12:00,119.858547701
12/12/2013 12:10,119.858547701
12/12/2013 12:20,119.858547701
12/12/2013 12:30,119.858547701
12/12/2013 12:40,119.858547701
12/12/2013 12:50,119.858547701
12/12/2013 13:00,119.858547701
12/12/2013 13:10,119.858547701
12/12/2013 13:20,119.858547701
12/12/2013 13:30,119.858547701
12/12/2013 13:40,119.858547701
12/12/2013 13:50,119.858547701
12/12/2013 14:00,119.858547701
12/12/2013 14:10,119.858547701
12/12/2013 14:20,119.858547701
12/12/2013 14:30,119.858547701
12/12/2013 14:40,121.548485287
12/12/2013 14:50,121.548485287
12/12/2013 15:00,121.548485287
12/12/2013 15:10,121.548485287
12/12/2013 15:20,121.548485287
12/12/2013 15:30,121.806515287
12/12/2013 15:40,121.806515287
12/12/2013 15:50,130.215212414
12/12/2013 16:00,124.441084943
12/12/2013 16:10,127.203005057
12/12/2013 16:20,127.203005057
12/12/2013 16:30,127.203005057
12/12/2013 16:40,127.203005057
12/12/2013 16:50,129.153398621
12/12/2013 17:00,140.792131954
12/12/2013 17:10,141.374915057
12/12/2013 17:20,148.118224138
12/12/2013 17:30,148.118224138
12/12/2013 17:40,148.118224138
12/12/2013 17:50,148.118224138
12/12/2013 18:00,148.118224138
12/12/2013 18:10,148.118224138
12/12/2013 18:20,145.874468276
12/12/2013 18:30,145.874468276
12/12/2013 18:40,173.289388391
12/12/2013 18:50,173.289388391
12/12/2013 19:00,173.289388391
12/12/2013 19:10,173.289388391
12/12/2013 19:30,173.289388391
12/12/2013 19:40,173.289388391
12/12/2013 19:50,173.289388391
12/12/2013 20:00,173.289388391
12/12/2013 20:10,172.16751046
12/12/2013 20:20,172.626601494
12/12/2013 20:30,172.626601494
12/12/2013 20:40,172.626601494
12/12/2013 20:50,172.626601494
12/12/2013 21:00,172.626601494
12/12/2013 21:10,172.626601494
12/12/2013 21:20,172.626601494
12/12/2013 21:30,172.626601494
12/12/2013 21:40,172.626601494
12/12/2013 21:50,172.626601494
12/12/2013 22:00,172.626601494
12/12/2013 22:10,172.626601494
12/12/2013 22:20,172.626601494
12/12/2013 22:30,172.626601494
12/12/2013 22:40,172.626601494
12/12/2013 22:50,172.626601494
12/12/2013 23:00,172.626601494
12/12/2013 23:10,166.091282299
12/12/2013 23:20,166.091282299
12/12/2013 23:30,166.091282299
12/12/2013 23:40,166.091282299
12/12/2013 23:50,166.091282299
12/13/2013 00:00,166.091282299
12/13/2013 00:10,166.091282299
12/13/2013 00:20,166.79998092
12/13/2013 00:30,166.79998092
12/13/2013 00:40,166.79998092
12/13/2013 00:50,166.79998092
12/13/2013 01:00,166.79998092
12/13/2013 01:10,166.79998092
12/13/2013 01:20,166.79998092
12/13/2013 01:30,166.79998092
12/13/2013 01:40,166.79998092
12/13/2013 01:50,166.79998092
12/13/2013 02:00,166.79998092
12/13/2013 02:10,166.79998092
12/13/2013 02:20,166.79998092
12/13/2013 02:30,166.79998092
12/13/2013 02:40,166.79998092
12/13/2013 02:50,168.024223678
12/13/2013 03:00,168.024223678
12/13/2013 03:10,169.532343333
12/13/2013 03:20,169.532343333
12/13/2013 03:30,171.58064092
12/13/2013 03:40,171.58064092
12/13/2013 03:50,165.56609069
12/13/2013 04:00,167.678012299
12/13/2013 04:10,167.678012299
12/13/2013 04:20,167.678012299
12/13/2013 04:30,226.416823793
12/13/2013 04:40,226.416823793
12/13/2013 04:50,232.827437931
12/13/2013 05:00,252.433395517
12/13/2013 05:10,252.433395517
12/13/2013 05:20,252.433395517
12/13/2013 05:30,252.433395517
12/13/2013 05:40,252.433395517
12/13/2013 05:50,252.433395517
12/13/2013 06:00,252.433395517
12/13/2013 06:10,252.258823448
12/13/2013 06:20,252.258823448
12/13/2013 06:30,252.258823448
12/13/2013 06:40,252.258823448
12/13/2013 06:50,252.672002759
12/13/2013 07:00,252.672002759
12/13/2013 07:10,246.556586667
12/13/2013 07:20,246.556586667
12/13/2013 07:30,246.556586667
12/13/2013 07:40,246.556586667
12/13/2013 07:50,246.556586667
12/13/2013 08:00,246.556586667
12/13/2013 08:10,246.556586667
12/13/2013 08:20,246.556586667
12/13/2013 08:30,246.556586667
12/13/2013 08:40,246.556586667
12/13/2013 08:50,246.556586667
12/13/2013 09:00,246.556586667
12/13/2013 09:10,246.556586667
12/13/2013 09:20,246.556586667
12/13/2013 09:30,245.434708736
12/13/2013 09:40,245.434708736
12/13/2013 09:50,245.434708736
12/13/2013 10:00,244.210465977
12/13/2013 10:10,243.589296782
12/13/2013 10:20,243.589296782
12/13/2013 10:30,243.589296782
12/13/2013 10:40,243.589296782
12/13/2013 10:50,243.589296782
12/13/2013 11:00,245.423383333
12/13/2013 11:10,245.423383333
12/13/2013 11:20,245.423383333
12/13/2013 11:30,245.423383333
12/13/2013 11:40,245.423383333
12/13/2013 11:50,245.423383333
12/13/2013 12:00,245.423383333
12/13/2013 12:10,245.423383333
12/13/2013 12:20,245.423383333
12/13/2013 12:30,245.423383333
12/13/2013 12:40,245.423383333
12/13/2013 12:50,245.423383333
12/13/2013 13:00,245.423383333
12/13/2013 13:10,245.423383333
12/13/2013 13:20,245.423383333
12/13/2013 13:30,245.423383333
12/13/2013 13:40,245.423383333
12/13/2013 13:50,245.423383333
12/13/2013 14:00,245.423383333
12/13/2013 14:10,245.423383333
12/13/2013 14:20,245.423383333
12/13/2013 14:30,245.423383333
12/13/2013 14:40,250.694603678
12/13/2013 14:50,250.694603678
12/13/2013 15:00,250.694603678
12/13/2013 15:10,259.707604138
12/13/2013 15:20,259.707604138
12/13/2013 15:30,266.582163793
12/13/2013 15:50,266.582163793
12/13/2013 16:00,266.582163793
12/13/2013 16:10,266.582163793
12/13/2013 16:30,272.195399655
12/13/2013 16:50,289.615456897
12/13/2013 17:00,289.615456897
12/13/2013 17:10,289.615456897
12/13/2013 17:20,289.615456897
12/13/2013 17:30,289.615456897
12/13/2013 17:40,289.615456897
12/13/2013 17:50,289.615456897
12/13/2013 18:00,289.615456897
12/13/2013 18:10,289.615456897
12/13/2013 18:20,289.615456897
12/13/2013 18:30,289.615456897
12/13/2013 18:40,289.615456897
12/13/2013 18:50,311.547392989
12/13/2013 19:00,311.547392989
12/13/2013 19:10,311.547392989
12/13/2013 19:20,311.547392989
12/13/2013 19:30,311.547392989
12/13/2013 19:40,311.547392989
12/13/2013 19:50,311.547392989
12/13/2013 20:00,311.547392989
12/13/2013 20:10,311.289362989
12/13/2013 20:20,312.646883563
12/13/2013 20:30,312.904913563
12/13/2013 20:40,312.904913563
12/13/2013 20:50,312.904913563
12/13/2013 21:00,312.904913563
12/13/2013 21:20,314.425570115
12/13/2013 21:30,314.425570115
12/13/2013 21:40,314.425570115
12/13/2013 22:00,326.552562299
12/13/2013 22:10,326.552562299
12/13/2013 22:20,345.51229046
12/13/2013 22:30,347.032947011
12/13/2013 22:40,345.51229046
12/13/2013 22:50,347.032947011
12/13/2013 23:00,345.51229046
12/13/2013 23:10,345.51229046
12/13/2013 23:20,347.032947011
12/13/2013 23:30,347.032947011
12/13/2013 23:40,345.51229046
12/13/2013 23:50,345.51229046
12/14/2013 00:00,345.51229046
12/14/2013 00:10,347.032947011
12/14/2013 00:20,368.320459655
12/14/2013 00:30,368.320459655
12/14/2013 00:40,368.320459655
12/14/2013 00:50,368.320459655
12/14/2013 01:00,368.320459655
12/14/2013 01:10,368.320459655
12/14/2013 01:20,368.320459655
12/14/2013 01:30,368.320459655
12/14/2013 01:40,368.320459655
12/14/2013 01:50,368.320459655
12/14/2013 02:00,368.320459655
12/14/2013 02:10,368.320459655
12/14/2013 02:20,368.320459655
12/14/2013 02:30,368.320459655
12/14/2013 02:40,369.442337586
12/14/2013 02:50,369.442337586
12/14/2013 03:00,369.442337586
12/14/2013 03:10,369.442337586
12/14/2013 03:20,369.442337586
12/14/2013 03:30,374.903115517
12/14/2013 03:40,374.903115517
12/14/2013 03:50,378.685745977
12/14/2013 04:10,378.685745977
12/14/2013 04:20,371.221018621
12/14/2013 04:30,378.685745977
12/14/2013 04:40,378.685745977
12/14/2013 04:50,378.685745977
12/14/2013 05:00,378.685745977
12/14/2013 05:10,378.685745977
12/14/2013 05:20,378.427715977
12/14/2013 05:40,378.587640805
12/14/2013 05:50,369.263111149
12/14/2013 06:00,369.263111149
12/14/2013 06:10,369.263111149
12/14/2013 06:20,369.263111149
12/14/2013 06:30,369.263111149
12/14/2013 06:40,369.263111149
12/14/2013 06:50,373.361687701
12/14/2013 07:00,373.361687701
12/14/2013 07:10,373.201762874
12/14/2013 07:20,373.201762874
12/14/2013 07:30,373.201762874
12/14/2013 07:40,373.201762874
12/14/2013 07:50,373.201762874
12/14/2013 08:00,373.201762874
12/14/2013 08:10,373.201762874
12/14/2013 08:20,364.379514943
12/14/2013 08:30,364.379514943
12/14/2013 08:40,364.379514943
12/14/2013 08:50,364.379514943
12/14/2013 09:00,364.379514943
12/14/2013 09:10,364.379514943
12/14/2013 09:20,364.379514943
12/14/2013 09:30,362.086233908
12/14/2013 09:40,359.580028046
12/14/2013 09:50,359.580028046
12/14/2013 10:00,359.580028046
12/14/2013 10:10,359.580028046
12/14/2013 10:30,362.028513563
12/14/2013 10:40,362.028513563
12/14/2013 11:00,359.75501931
12/14/2013 11:10,355.972388851
12/14/2013 11:30,355.972388851
12/14/2013 11:40,353.046798506
12/14/2013 11:50,353.046798506
12/14/2013 12:00,353.046798506
12/14/2013 12:10,353.046798506
12/14/2013 12:20,353.046798506
12/14/2013 12:30,353.046798506
12/14/2013 12:40,353.046798506
12/14/2013 12:50,353.046798506
12/14/2013 13:00,353.046798506
12/14/2013 13:10,353.046798506
12/14/2013 13:20,353.046798506
12/14/2013 13:30,351.182990115
12/14/2013 13:40,351.182990115
12/14/2013 13:50,352.865498161
12/14/2013 14:00,352.865498161
12/14/2013 14:10,352.662918276
12/14/2013 14:20,352.662918276
12/14/2013 14:30,352.662918276
12/14/2013 14:40,352.662918276
12/14/2013 14:50,343.649917816
12/14/2013 15:00,343.649917816
12/14/2013 15:10,343.649917816
12/14/2013 15:40,343.649917816
12/14/2013 15:50,346.672921034
12/14/2013 16:00,346.672921034
12/14/2013 16:10,346.672921034
12/14/2013 16:20,346.672921034
12/14/2013 16:30,344.924571724
12/14/2013 16:40,344.924571724
12/14/2013 16:50,344.924571724
12/14/2013 17:00,344.924571724
12/14/2013 17:10,343.234634138
12/14/2013 17:20,343.234634138
12/14/2013 17:30,343.234634138
12/14/2013 17:40,343.234634138
12/14/2013 17:50,343.234634138
